10.142.48.109,Open,    10.142.48.92,Closed,,,,,
10.142.48.92,Open,    10.142.48.76,Closed,,,,,
10.142.48.76,Open,    10.142.48.91,Closed,,,,,
10.142.48.91,Open,    10.142.48.85,Closed,,,,,
10.142.48.85,Open,    10.142.48.80,Closed,,,,,
10.142.48.80,Open,    10.142.48.93,Closed,,,,,
10.142.48.93,Open,    10.142.48.102,Closed,,,,,
10.142.48.102,Open,    10.142.48.103,Closed,,,,,
10.142.48.103,Open,    10.142.48.95,Closed,,,,,
10.142.48.95,Open,    10.142.48.74,Closed,,,,,
10.142.48.74,Open,    10.142.48.71,Closed,,,,,
10.142.48.71,Open,    10.142.48.105,Closed,,,,,
10.142.48.105,Open,    10.142.48.108,Closed,,,,,
10.142.48.108,Open,    10.142.48.116,Closed,,,,,
10.142.48.116,Open,    10.142.90.11,Closed,,,,,
10.142.90.11,Open,    10.142.48.118,Closed,,,,,
10.142.48.118,Open,    10.142.48.119,Closed,,,,,
10.142.48.119,Open,    10.142.48.70,Closed,,,,,
10.142.48.70,Open,    10.142.48.72,Closed,,,,,
10.142.48.72,Open,    10.142.48.73,Closed,,,,,
10.142.48.73,Open,    10.142.90.12,Closed,,,,,
10.142.90.12,Open,    10.142.48.75,Closed,,,,,
10.142.48.75,Open,    10.142.48.112,Closed,,,,,
10.142.48.112,Open,    10.142.90.18,Closed,,,,,
10.142.90.18,Open,    10.142.88.2,Closed,,,,,
10.142.88.2,Open,    10.142.48.90,Closed,,,,,
10.142.48.90,Closed,    10.142.48.100,Closed,,,,,
10.142.48.100,Open,    10.143.32.91,Closed,,,,,
10.143.32.91,Open,    10.143.32.110,Closed,,,,,
10.143.32.110,Open,    10.143.32.98,Closed,,,,,
10.143.32.98,Open,    10.143.32.90,Closed,,,,,
10.143.32.90,Open,    10.143.32.99,Closed,,,,,
10.143.32.99,Open,    10.143.32.92,Closed,,,,,
10.143.32.92,Open,    10.143.32.66,Closed,,,,,
10.143.32.66,Open,    10.143.32.78,Closed,,,,,
10.143.32.78,Open,    10.143.32.67,Closed,,,,,
10.143.32.67,Open,    10.143.32.118,Closed,,,,,
10.143.32.118,Open,    10.143.32.125,Closed,,,,,
10.143.32.125,Open,    10.143.32.93,Closed,,,,,
10.143.32.93,Open,    10.143.32.70,Closed,,,,,
10.143.32.70,Open,    10.143.32.81,Closed,,,,,
10.143.32.81,Open,    10.143.32.73,Closed,,,,,
10.143.32.73,Open,    10.143.32.75,Closed,,,,,
10.143.32.75,Open,    10.143.32.76,Closed,,,,,
10.143.32.76,Open,    10.143.32.77,Closed,,,,,
10.143.32.77,Open,    10.143.32.100,Closed,,,,,
10.143.32.100,Open,    10.143.32.101,Closed,,,,,
10.143.32.101,Open,    10.143.32.102,Closed,,,,,
10.143.32.102,Open,    10.143.32.107,Closed,,,,,
10.143.32.107,Open,    10.143.32.113,Closed,,,,,
10.143.32.113,Open,    10.143.32.85,Closed,,,,,
10.143.32.85,Open,    10.143.32.111,Closed,,,,,
10.143.32.111,Closed,    10.143.32.84,Closed,,,,,
10.143.32.84,Open,    10.138.1.227,Closed,,,,,
10.138.1.227,Open,    10.138.1.42,Closed,,,,,
10.138.1.42,Open,    10.145.64.103,Closed,,,,,
10.145.64.103,Open,    10.145.64.106,Closed,,,,,
10.145.64.106,Open,    10.145.64.72,Closed,,,,,
10.145.64.72,Open,    10.145.64.74,Closed,,,,,
10.145.64.74,Open,    10.145.64.68,Closed,,,,,
10.145.64.68,Closed,    10.145.64.82,Closed,,,,,
10.145.64.82,Open,    10.145.77.11,Closed,,,,,
10.145.77.11,Open,    10.145.64.83,Closed,,,,,
10.145.64.83,Open,    10.145.64.84,Closed,,,,,
10.145.64.84,Open,    10.145.64.85,Closed,,,,,
10.145.64.85,Open,    10.145.64.89,Closed,,,,,
10.145.64.89,Open,    10.145.64.90,Closed,,,,,
10.145.64.90,Open,    10.145.64.70,Closed,,,,,
10.145.64.70,Open,    10.145.64.122,Closed,,,,,
10.145.64.122,Open,    10.145.64.79,Closed,,,,,
10.145.64.79,Open,    10.145.64.94,Closed,,,,,
10.145.64.94,Open,    10.138.1.208,Closed,,,,,
10.138.1.208,Closed,    10.138.1.209,Closed,,,,,
10.138.1.209,Open,    10.182.220.107,Closed,,,,,
10.182.220.107,Closed,    10.138.1.228,Closed,,,,,
10.138.1.228,Open,    10.187.228.104,Closed,,,,,
10.187.228.104,Open,    10.187.228.105,Closed,,,,,
10.187.228.105,Closed,    10.148.96.80,Closed,,,,,
10.148.96.80,Open,    10.148.96.84,Closed,,,,,
10.148.96.84,Open,    10.148.96.85,Closed,,,,,
10.148.96.85,Open,    10.148.96.86,Closed,,,,,
10.148.96.86,Open,    10.148.96.87,Closed,,,,,
10.148.96.87,Open,    10.148.96.81,Closed,,,,,
10.148.96.81,Open,    10.148.96.83,Closed,,,,,
10.148.96.83,Open,    10.148.96.90,Closed,,,,,
10.148.96.90,Closed,    10.148.96.75,Closed,,,,,
10.148.96.75,Open,    10.160.176.70,Closed,,,,,
10.160.176.70,Open,    10.160.176.84,Closed,,,,,
10.160.176.84,Open,    10.160.176.100,Closed,,,,,
10.160.176.100,Open,    10.160.176.101,Closed,,,,,
10.160.176.101,Open,    10.160.176.102,Closed,,,,,
10.160.176.102,Open,    10.160.176.104,Closed,,,,,
10.160.176.104,Open,    10.160.176.83,Closed,,,,,
10.160.176.83,Open,    10.160.176.73,Closed,,,,,
10.160.176.73,Closed,    10.160.176.86,Closed,,,,,
10.160.176.86,Open,    10.160.160.71,Closed,,,,,
10.160.160.71,Open,    10.160.160.77,Closed,,,,,
10.160.160.77,Open,    10.160.160.76,Closed,,,,,
10.160.160.76,Open,    10.160.160.86,Closed,,,,,
10.160.160.86,Open,    10.160.160.87,Closed,,,,,
10.160.160.87,Open,    10.160.160.88,Closed,,,,,
10.160.160.88,Open,    10.160.160.89,Closed,,,,,
10.160.160.89,Open,    10.160.160.92,Closed,,,,,
10.160.160.92,Open,    10.160.160.93,Closed,,,,,
10.160.160.93,Open,    10.160.160.78,Closed,,,,,
10.160.160.78,Open,    10.160.240.78,Closed,,,,,
10.160.240.78,Open,    10.160.240.79,Closed,,,,,
10.160.240.79,Open,    10.160.240.73,Closed,,,,,
10.160.240.73,Open,    10.160.240.81,Closed,,,,,
10.160.240.81,Open,    10.160.240.70,Closed,,,,,
10.160.240.70,Open,    10.160.240.75,Closed,,,,,
10.160.240.75,Closed,    10.160.240.80,Closed,,,,,
10.160.240.80,Open,"    172.26.22.102,fe80",,e8b0,93c,1710,9f4,Invalid Host
"172.26.22.102,fe80",,"    172.26.122.102,fe80",,3d1a,b05b,144a,23ab,Invalid Host
"172.26.122.102,fe80",,    fe80,,8d21,ecc8,7b2b,39ed,Invalid Host
fe80,,    10.143.163.69,Closed,,,,,
10.143.163.69,Open,    10.146.128.122,Closed,,,,,
10.146.128.122,Closed,"    172.26.22.103,fe80",,9024,e93b,f5d3,2c9,Invalid Host
"172.26.22.103,fe80",,    10.138.0.24,Closed,,,,,
10.138.0.24,Open,    10.143.160.80,Closed,,,,,
10.143.160.80,Open,    10.146.128.66,Closed,,,,,
10.146.128.66,Open,    10.143.48.66,Closed,,,,,
10.143.48.66,Open,    10.142.48.67,Closed,,,,,
10.142.48.67,Open,    10.143.32.69,Closed,,,,,
10.143.32.69,Open,    10.145.64.66,Closed,,,,,
10.145.64.66,Open,    10.160.176.66,Closed,,,,,
10.160.176.66,Open,    10.160.160.70,Closed,,,,,
10.160.160.70,Open,    10.160.240.66,Closed,,,,,
10.160.240.66,Open,    10.138.1.249,Closed,,,,,
10.138.1.249,Closed,    10.117.128.93,Closed,,,,,
10.117.128.93,Closed,    10.117.128.103,Closed,,,,,
10.117.128.103,Open,    10.117.128.104,Closed,,,,,
10.117.128.104,Open,    10.117.128.81,Closed,,,,,
10.117.128.81,Open,    10.117.128.110,Closed,,,,,
10.117.128.110,Open,    10.117.128.111,Closed,,,,,
10.117.128.111,Open,    10.117.128.80,Closed,,,,,
10.117.128.80,Open,    10.117.128.109,Closed,,,,,
10.117.128.109,Open,    10.117.128.114,Closed,,,,,
10.117.128.114,Open,    10.117.154.10,Closed,,,,,
10.117.154.10,Open,    10.117.128.68,Closed,,,,,
10.117.128.68,Open,    10.22.16.109,Closed,,,,,
10.22.16.109,Open,    10.22.16.120,Closed,,,,,
10.22.16.120,Open,    10.22.16.121,Closed,,,,,
10.22.16.121,Open,    10.22.16.123,Closed,,,,,
10.22.16.123,Open,    10.22.32.110,Closed,,,,,
10.22.32.110,Closed,    10.22.32.107,Closed,,,,,
10.22.32.107,Open,    10.22.32.104,Closed,,,,,
10.22.32.104,Closed,    10.22.32.105,Closed,,,,,
10.22.32.105,Open,    10.22.32.120,Closed,,,,,
10.22.32.120,Open,    10.22.46.30,Closed,,,,,
10.22.46.30,Closed,    10.22.48.120,Closed,,,,,
10.22.48.120,Open,    10.22.48.104,Closed,,,,,
10.22.48.104,Open,    10.22.48.107,Closed,,,,,
10.22.48.107,Open,    10.22.48.123,Closed,,,,,
10.22.48.123,Open,    10.22.48.75,Closed,,,,,
10.22.48.75,Open,    10.22.64.104,Closed,,,,,
10.22.64.104,Open,"    169.254.196.40,169.254.228.236,10.22.64.120",Invalid Host,,,,,
"169.254.196.40,169.254.228.236,10.22.64.120",Invalid Host,    10.22.77.148,Closed,,,,,
10.22.77.148,Closed,    10.22.78.144,Closed,,,,,
10.22.78.144,Closed,    10.22.64.122,Closed,,,,,
10.22.64.122,Open,    10.22.64.123,Closed,,,,,
10.22.64.123,Open,    10.63.216.2,Closed,,,,,
10.63.216.2,Open,    10.69.112.107,Closed,,,,,
10.69.112.107,Open,    10.69.112.121,Closed,,,,,
10.69.112.121,Open,    10.69.126.9,Closed,,,,,
10.69.126.9,Open,    10.69.126.10,Closed,,,,,
10.69.126.10,Open,    10.69.112.96,Closed,,,,,
10.69.112.96,Open,    10.69.112.120,Closed,,,,,
10.69.112.120,Open,    10.69.126.61,Closed,,,,,
10.69.126.61,Open,    10.69.128.111,Closed,,,,,
10.69.128.111,Open,"    169.254.99.115,169.254.155.119,10.69.128.120",Invalid Host,,,,,
"169.254.99.115,169.254.155.119,10.69.128.120",Invalid Host,    10.69.142.9,Closed,,,,,
10.69.142.9,Open,    172.25.92.126,Closed,,,,,
172.25.92.126,Closed,    10.69.128.96,Closed,,,,,
10.69.128.96,Open,    10.68.128.121,Closed,,,,,
10.68.128.121,Closed,    10.69.128.124,Closed,,,,,
10.69.128.124,Open,    10.69.128.104,Closed,,,,,
10.69.128.104,Open,    10.22.80.95,Closed,,,,,
10.22.80.95,Open,    10.22.84.4,Closed,,,,,
10.22.84.4,Open,"    169.254.85.30,169.254.108.151,10.22.80.120",Invalid Host,,,,,
"169.254.85.30,169.254.108.151,10.22.80.120",Invalid Host,    10.22.80.123,Closed,,,,,
10.22.80.123,Open,    10.22.89.205,Closed,,,,,
10.22.89.205,Closed,    10.22.80.125,Closed,,,,,
10.22.80.125,Open,    10.22.84.101,Closed,,,,,
10.22.84.101,Open,    10.21.128.107,Closed,,,,,
10.21.128.107,Open,    10.21.128.105,Closed,,,,,
10.21.128.105,Open,    10.21.128.126,Closed,,,,,
10.21.128.126,Open,    10.21.128.109,Closed,,,,,
10.21.128.109,Open,    10.21.128.110,Closed,,,,,
10.21.128.110,Open,    10.21.128.120,Closed,,,,,
10.21.128.120,Open,    10.21.128.123,Closed,,,,,
10.21.128.123,Open,    10.21.128.111,Closed,,,,,
10.21.128.111,Open,    10.17.144.104,Closed,,,,,
10.17.144.104,Open,    10.17.144.120,Closed,,,,,
10.17.144.120,Open,    192.168.4.253,Closed,,,,,
192.168.4.253,Closed,    10.17.144.123,Closed,,,,,
10.17.144.123,Open,    10.17.158.249,Closed,,,,,
10.17.158.249,Open,    10.67.181.96,Closed,,,,,
10.67.181.96,Open,    10.67.181.75,Closed,,,,,
10.67.181.75,Open,    10.67.181.106,Closed,,,,,
10.67.181.106,Open,    10.67.181.123,Closed,,,,,
10.67.181.123,Open,    10.67.181.94,Closed,,,,,
10.67.181.94,Open,    10.67.181.99,Closed,,,,,
10.67.181.99,Open,    10.67.181.100,Closed,,,,,
10.67.181.100,Open,    10.67.181.102,Closed,,,,,
10.67.181.102,Open,    10.67.181.105,Closed,,,,,
10.67.181.105,Open,    10.22.28.34,Closed,,,,,
10.22.28.34,Closed,    10.17.158.252,Closed,,,,,
10.17.158.252,Open,    10.22.60.45,Closed,,,,,
10.22.60.45,Open,"    169.254.63.21,fe80",,6d84,6770,89fc,3f15,Invalid Host
"169.254.63.21,fe80",,    10.17.158.249,Closed,,,,,
10.17.158.249,Open,    10.22.16.88,Closed,,,,,
10.22.16.88,Open,    10.22.16.89,Closed,,,,,
10.22.16.89,Open,    10.22.16.110,Closed,,,,,
10.22.16.110,Open,    10.22.16.75,Closed,,,,,
10.22.16.75,Open,    10.63.122.10,Closed,,,,,
10.63.122.10,Open,    10.22.16.114,Closed,,,,,
10.22.16.114,Open,    10.63.120.2,Closed,,,,,
10.63.120.2,Open,    10.22.32.88,Closed,,,,,
10.22.32.88,Open,    10.22.32.89,Closed,,,,,
10.22.32.89,Open,    10.22.32.75,Closed,,,,,
10.22.32.75,Open,    10.22.32.76,Closed,,,,,
10.22.32.76,Closed,    10.22.32.124,Closed,,,,,
10.22.32.124,Closed,    10.22.48.95,Closed,,,,,
10.22.48.95,Open,    10.22.48.88,Closed,,,,,
10.22.48.88,Open,    10.22.48.89,Closed,,,,,
10.22.48.89,Open,    10.22.48.125,Closed,,,,,
10.22.48.125,Open,    10.22.48.97,Closed,,,,,
10.22.48.97,Open,    10.22.48.121,Closed,,,,,
10.22.48.121,Open,    10.22.48.73,Closed,,,,,
10.22.48.73,Open,    10.22.48.74,Closed,,,,,
10.22.48.74,Open,    10.22.48.76,Closed,,,,,
10.22.48.76,Open,    10.63.186.10,Closed,,,,,
10.63.186.10,Open,    10.22.48.78,Closed,,,,,
10.22.48.78,Open,    10.22.48.79,Closed,,,,,
10.22.48.79,Open,    10.63.184.6,Closed,,,,,
10.63.184.6,Open,    10.22.48.80,Closed,,,,,
10.22.48.80,Open,    10.22.48.81,Closed,,,,,
10.22.48.81,Open,    10.22.48.82,Closed,,,,,
10.22.48.82,Open,    10.63.186.11,Closed,,,,,
10.63.186.11,Open,    10.22.48.84,Closed,,,,,
10.22.48.84,Open,    10.22.48.126,Closed,,,,,
10.22.48.126,Open,    10.63.218.13,Closed,,,,,
10.63.218.13,Open,    10.63.218.11,Closed,,,,,
10.63.218.11,Open,    10.22.64.84,Closed,,,,,
10.22.64.84,Open,    10.22.64.88,Closed,,,,,
10.22.64.88,Open,    10.22.64.89,Closed,,,,,
10.22.64.89,Open,    10.63.218.14,Closed,,,,,
10.63.218.14,Open,    10.22.64.73,Closed,,,,,
10.22.64.73,Open,    10.22.64.74,Closed,,,,,
10.22.64.74,Open,    10.22.64.75,Closed,,,,,
10.22.64.75,Open,    10.63.218.10,Closed,,,,,
10.63.218.10,Open,    10.22.64.77,Closed,,,,,
10.22.64.77,Open,    10.22.64.78,Closed,,,,,
10.22.64.78,Open,    10.22.64.79,Closed,,,,,
10.22.64.79,Open,    10.22.64.80,Closed,,,,,
10.22.64.80,Open,    10.22.64.81,Closed,,,,,
10.22.64.81,Open,    10.22.64.82,Closed,,,,,
10.22.64.82,Open,    10.22.64.83,Closed,,,,,
10.22.64.83,Open,    10.63.218.12,Closed,,,,,
10.63.218.12,Open,    10.69.112.88,Closed,,,,,
10.69.112.88,Open,    10.69.112.89,Closed,,,,,
10.69.112.89,Open,    10.69.112.125,Closed,,,,,
10.69.112.125,Open,    10.69.112.75,Closed,,,,,
10.69.112.75,Open,    10.69.112.76,Closed,,,,,
10.69.112.76,Open,    10.69.112.126,Closed,,,,,
10.69.112.126,Open,    10.69.128.88,Closed,,,,,
10.69.128.88,Open,    10.69.128.89,Closed,,,,,
10.69.128.89,Open,    10.69.128.125,Closed,,,,,
10.69.128.125,Open,    10.69.128.73,Closed,,,,,
10.69.128.73,Open,    10.69.128.74,Closed,,,,,
10.69.128.74,Open,    10.69.128.75,Closed,,,,,
10.69.128.75,Open,    10.71.58.10,Closed,,,,,
10.71.58.10,Open,    10.69.128.77,Closed,,,,,
10.69.128.77,Open,    10.69.128.78,Closed,,,,,
10.69.128.78,Open,    10.71.56.2,Closed,,,,,
10.71.56.2,Open,    10.69.128.79,Closed,,,,,
10.69.128.79,Open,    10.69.128.80,Closed,,,,,
10.69.128.80,Open,    10.69.128.81,Closed,,,,,
10.69.128.81,Open,    10.71.58.18,Closed,,,,,
10.71.58.18,Open,    10.69.128.83,Closed,,,,,
10.69.128.83,Open,    10.69.128.126,Closed,,,,,
10.69.128.126,Open,    10.22.80.88,Closed,,,,,
10.22.80.88,Open,    10.22.80.89,Closed,,,,,
10.22.80.89,Open,    10.22.80.121,Closed,,,,,
10.22.80.121,Open,    10.22.82.108,Closed,,,,,
10.22.82.108,Open,    10.22.80.100,Closed,,,,,
10.22.80.100,Open,    10.22.94.10,Closed,,,,,
10.22.94.10,Closed,    10.63.248.2,Closed,,,,,
10.63.248.2,Open,    10.22.80.96,Closed,,,,,
10.22.80.96,Open,    10.21.128.88,Closed,,,,,
10.21.128.88,Open,    10.21.128.89,Closed,,,,,
10.21.128.89,Open,    10.21.128.73,Closed,,,,,
10.21.128.73,Open,    10.21.128.74,Closed,,,,,
10.21.128.74,Open,    10.21.128.75,Closed,,,,,
10.21.128.75,Open,    10.21.128.76,Closed,,,,,
10.21.128.76,Closed,    10.21.128.77,Closed,,,,,
10.21.128.77,Open,    10.21.128.78,Closed,,,,,
10.21.128.78,Open,    10.21.128.99,Closed,,,,,
10.21.128.99,Open,    10.21.130.40,Closed,,,,,
10.21.130.40,Open,    10.21.128.79,Closed,,,,,
10.21.128.79,Open,    10.21.128.80,Closed,,,,,
10.21.128.80,Open,    10.21.128.81,Closed,,,,,
10.21.128.81,Open,    10.21.128.82,Closed,,,,,
10.21.128.82,Closed,    10.21.128.83,Closed,,,,,
10.21.128.83,Open,    10.17.144.88,Closed,,,,,
10.17.144.88,Open,    10.17.144.89,Closed,,,,,
10.17.144.89,Open,    10.17.144.75,Closed,,,,,
10.17.144.75,Open,    10.63.26.10,Closed,,,,,
10.63.26.10,Open,    10.63.24.2,Closed,,,,,
10.63.24.2,Open,    10.67.181.120,Closed,,,,,
10.67.181.120,Open,    10.67.181.78,Closed,,,,,
10.67.181.78,Open,    10.67.181.79,Closed,,,,,
10.67.181.79,Open,    10.67.181.77,Closed,,,,,
10.67.181.77,Open,    10.67.181.76,Closed,,,,,
10.67.181.76,Open,    10.67.181.108,Closed,,,,,
10.67.181.108,Open,    10.67.181.121,Closed,,,,,
10.67.181.121,Closed,"    10.22.28.6,fe80",,8d6f,3276,2256,a22c,Invalid Host
"10.22.28.6,fe80",,    10.67.164.16,Closed,,,,,
10.67.164.16,Closed,    10.22.32.69,Closed,,,,,
10.22.32.69,Closed,    10.22.16.66,Closed,,,,,
10.22.16.66,Open,    10.22.32.66,Closed,,,,,
10.22.32.66,Open,    10.22.48.66,Closed,,,,,
10.22.48.66,Open,    10.22.64.66,Closed,,,,,
10.22.64.66,Open,    10.69.112.66,Closed,,,,,
10.69.112.66,Open,    10.69.128.66,Closed,,,,,
10.69.128.66,Open,    10.22.80.66,Closed,,,,,
10.22.80.66,Open,    10.21.128.66,Closed,,,,,
10.21.128.66,Open,    10.17.144.66,Closed,,,,,
10.17.144.66,Open,    10.67.181.67,Closed,,,,,
10.67.181.67,Open,    10.29.183.130,Closed,,,,,
10.29.183.130,Open,    10.29.183.151,Closed,,,,,
10.29.183.151,Open,    10.29.183.160,Closed,,,,,
10.29.183.160,Open,    10.29.183.166,Closed,,,,,
10.29.183.166,Open,    10.29.183.183,Closed,,,,,
10.29.183.183,Open,    10.22.240.110,Closed,,,,,
10.22.240.110,Open,    10.22.240.89,Closed,,,,,
10.22.240.89,Open,    10.22.240.108,Closed,,,,,
10.22.240.108,Open,    10.22.240.111,Closed,,,,,
10.22.240.111,Open,    10.22.240.113,Closed,,,,,
10.22.240.113,Open,    10.22.240.115,Closed,,,,,
10.22.240.115,Open,    10.22.240.107,Closed,,,,,
10.22.240.107,Open,    10.22.240.106,Closed,,,,,
10.22.240.106,Open,    10.62.90.10,Closed,,,,,
10.62.90.10,Open,    10.22.240.112,Closed,,,,,
10.22.240.112,Open,    10.22.240.116,Closed,,,,,
10.22.240.116,Open,    10.22.240.117,Closed,,,,,
10.22.240.117,Open,    10.23.160.103,Closed,,,,,
10.23.160.103,Open,    10.62.184.2,Closed,,,,,
10.62.184.2,Closed,    10.23.160.75,Closed,,,,,
10.23.160.75,Open,    10.23.160.107,Closed,,,,,
10.23.160.107,Open,    10.23.160.74,Closed,,,,,
10.23.160.74,Open,    10.23.160.109,Closed,,,,,
10.23.160.109,Open,    10.23.160.124,Closed,,,,,
10.23.160.124,Open,    10.105.64.190,Closed,,,,,
10.105.64.190,Open,    10.23.224.103,Closed,,,,,
10.23.224.103,Open,    10.23.224.105,Closed,,,,,
10.23.224.105,Open,    10.23.224.109,Closed,,,,,
10.23.224.109,Open,    10.23.224.112,Closed,,,,,
10.23.224.112,Open,    10.23.224.75,Closed,,,,,
10.23.224.75,Open,    10.23.224.108,Closed,,,,,
10.23.224.108,Open,    10.23.224.110,Closed,,,,,
10.23.224.110,Open,    10.23.176.120,Closed,,,,,
10.23.176.120,Closed,    10.23.176.115,Closed,,,,,
10.23.176.115,Open,    10.23.176.113,Closed,,,,,
10.23.176.113,Closed,    10.23.176.111,Closed,,,,,
10.23.176.111,Open,    10.23.176.123,Closed,,,,,
10.23.176.123,Open,    10.39.64.103,Closed,,,,,
10.39.64.103,Open,    10.23.112.105,Closed,,,,,
10.23.112.105,Open,    10.23.112.112,Closed,,,,,
10.23.112.112,Open,    10.23.112.108,Closed,,,,,
10.23.112.108,Open,    10.23.112.91,Closed,,,,,
10.23.112.91,Open,    10.23.144.103,Closed,,,,,
10.23.144.103,Open,    10.23.144.112,Closed,,,,,
10.23.144.112,Open,    10.23.144.115,Closed,,,,,
10.23.144.115,Open,    10.23.144.122,Closed,,,,,
10.23.144.122,Open,    10.23.144.125,Closed,,,,,
10.23.144.125,Open,    10.23.144.116,Closed,,,,,
10.23.144.116,Open,    10.23.192.103,Closed,,,,,
10.23.192.103,Open,    10.61.48.2,Closed,,,,,
10.61.48.2,Open,    10.61.52.27,Closed,,,,,
10.61.52.27,Closed,    10.23.192.79,Closed,,,,,
10.23.192.79,Closed,    10.23.192.88,Closed,,,,,
10.23.192.88,Open,    10.61.52.28,Closed,,,,,
10.61.52.28,Open,    10.23.192.108,Closed,,,,,
10.23.192.108,Open,    10.23.192.74,Closed,,,,,
10.23.192.74,Open,    10.61.52.10,Closed,,,,,
10.61.52.10,Open,    10.23.192.109,Closed,,,,,
10.23.192.109,Open,    10.23.192.80,Closed,,,,,
10.23.192.80,Open,    10.23.192.116,Closed,,,,,
10.23.192.116,Closed,    10.23.192.71,Closed,,,,,
10.23.192.71,Open,    10.23.192.115,Closed,,,,,
10.23.192.115,Open,    10.61.52.26,Closed,,,,,
10.61.52.26,Open,    10.23.0.103,Closed,,,,,
10.23.0.103,Open,    10.23.0.105,Closed,,,,,
10.23.0.105,Open,    10.23.0.117,Closed,,,,,
10.23.0.117,Open,    10.23.26.10,Closed,,,,,
10.23.26.10,Open,    10.23.0.118,Closed,,,,,
10.23.0.118,Open,    10.23.0.111,Closed,,,,,
10.23.0.111,Open,    10.23.0.69,Closed,,,,,
10.23.0.69,Closed,    10.22.208.103,Closed,,,,,
10.22.208.103,Open,    10.22.208.104,Closed,,,,,
10.22.208.104,Open,    10.22.208.109,Closed,,,,,
10.22.208.109,Open,    10.22.208.108,Closed,,,,,
10.22.208.108,Open,    10.22.208.105,Closed,,,,,
10.22.208.105,Open,    10.22.224.103,Closed,,,,,
10.22.224.103,Open,    10.22.224.109,Closed,,,,,
10.22.224.109,Open,    10.22.224.110,Closed,,,,,
10.22.224.110,Open,    10.22.224.112,Closed,,,,,
10.22.224.112,Open,    10.22.224.76,Closed,,,,,
10.22.224.76,Open,    10.22.224.78,Closed,,,,,
10.22.224.78,Open,    10.62.58.10,Closed,,,,,
10.62.58.10,Open,    10.22.224.120,Closed,,,,,
10.22.224.120,Open,    10.22.224.107,Closed,,,,,
10.22.224.107,Open,    10.22.224.80,Closed,,,,,
10.22.224.80,Open,    10.23.240.103,Closed,,,,,
10.23.240.103,Open,    10.23.240.75,Closed,,,,,
10.23.240.75,Open,    10.23.240.108,Closed,,,,,
10.23.240.108,Open,    10.23.240.105,Closed,,,,,
10.23.240.105,Open,    10.23.240.74,Closed,,,,,
10.23.240.74,Open,    10.23.240.120,Closed,,,,,
10.23.240.120,Open,    10.23.48.103,Closed,,,,,
10.23.48.103,Open,    10.23.48.109,Closed,,,,,
10.23.48.109,Open,    10.23.48.106,Closed,,,,,
10.23.48.106,Closed,    10.23.48.112,Closed,,,,,
10.23.48.112,Open,    nan,Invalid Host,,,,,
nan,Invalid Host,    10.16.192.70,Closed,,,,,
10.16.192.70,Open,    10.16.192.81,Closed,,,,,
10.16.192.81,Open,    10.16.192.69,Closed,,,,,
10.16.192.69,Open,    10.16.218.10,Closed,,,,,
10.16.218.10,Open,    10.16.192.77,Closed,,,,,
10.16.192.77,Open,    10.21.80.72,Closed,,,,,
10.21.80.72,Open,    10.21.80.108,Closed,,,,,
10.21.80.108,Open,    10.21.80.75,Closed,,,,,
10.21.80.75,Open,    10.21.80.120,Closed,,,,,
10.21.80.120,Open,    10.21.80.110,Closed,,,,,
10.21.80.110,Open,    10.21.80.111,Closed,,,,,
10.21.80.111,Open,    nan,Invalid Host,,,,,
nan,Invalid Host,    10.21.48.66,Closed,,,,,
10.21.48.66,Open,    10.21.48.67,Closed,,,,,
10.21.48.67,Open,    10.21.48.79,Closed,,,,,
10.21.48.79,Open,    10.21.48.70,Closed,,,,,
10.21.48.70,Open,    10.21.48.90,Closed,,,,,
10.21.48.90,Open,    10.21.48.81,Closed,,,,,
10.21.48.81,Open,    10.21.48.71,Closed,,,,,
10.21.48.71,Open,    10.21.48.72,Closed,,,,,
10.21.48.72,Open,    10.21.48.73,Closed,,,,,
10.21.48.73,Open,    10.21.48.74,Closed,,,,,
10.21.48.74,Open,    10.63.58.10,Closed,,,,,
10.63.58.10,Open,    10.21.48.108,Closed,,,,,
10.21.48.108,Open,    10.21.48.101,Closed,,,,,
10.21.48.101,Open,    10.21.48.106,Open,,,,,
10.21.48.106,Open,    10.21.48.82,Closed,,,,,
10.21.48.82,Open,    10.21.48.91,Closed,,,,,
10.21.48.91,Open,    10.21.48.93,Closed,,,,,
10.21.48.93,Open,    10.21.48.94,Closed,,,,,
10.21.48.94,Open,    10.21.48.78,Closed,,,,,
10.21.48.78,Open,    10.40.16.66,Closed,,,,,
10.40.16.66,Open,    10.40.16.68,Closed,,,,,
10.40.16.68,Open,    10.40.16.70,Closed,,,,,
10.40.16.70,Open,    10.40.16.73,Closed,,,,,
10.40.16.73,Open,    10.40.16.78,Closed,,,,,
10.40.16.78,Open,    10.40.16.79,Closed,,,,,
10.40.16.79,Open,    10.40.16.80,Closed,,,,,
10.40.16.80,Open,    10.40.16.83,Closed,,,,,
10.40.16.83,Open,    10.47.66.103,Closed,,,,,
10.47.66.103,Open,    10.47.66.104,Closed,,,,,
10.47.66.104,Open,    10.22.240.109,Closed,,,,,
10.22.240.109,Open,    10.22.240.67,Closed,,,,,
10.22.240.67,Open,    10.22.240.91,Closed,,,,,
10.22.240.91,Open,    10.62.90.18,Closed,,,,,
10.62.90.18,Open,    10.62.90.11,Closed,,,,,
10.62.90.11,Open,    10.22.240.71,Closed,,,,,
